# feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-7.957868277418951308e-01,-3.030433236007997522e+00,2.080859154083211759e+00,-4.460024927066621458e-01,5.323736364451121084e+00,-1.010672841215320972e-01,-5.612062678415585815e+00,1.443996808838752699e+00,-2.266217209719217252e+00,2.287309433545873238e-01,3.000000000000000000e+00
3.398571768308830787e+00,3.504978409544446949e-01,-2.745704244053027487e+00,-2.094900792923855448e+00,-3.145298574014142812e+00,2.781963607319864806e+00,9.166993331380201226e+00,-3.892719598055518926e+00,2.361879893566193545e+00,-5.948149733813814510e-01,1.000000000000000000e+00
-2.202347887062727771e-02,1.130472583576831669e+00,-4.394556448751012478e-01,-2.050590629203633553e-01,-2.544383538390485366e+00,-1.174332096610662290e+00,5.998578704046669818e-01,8.780682068898419956e-01,1.391721940591632123e+00,-3.395146801634196243e-01,1.000000000000000000e+00
8.072861383940668212e-01,2.960939216119216066e-01,2.180166161782173262e-01,-9.853467374098397961e-04,-1.041356866303321027e+00,2.942956972096628654e-01,2.879641614122565141e+00,-1.283119560754559574e+00,2.074350721967618050e+00,9.989564568196789285e-01,1.000000000000000000e+00
-2.087421690330347523e+00,1.401418512215839574e-01,-1.073474410138160806e+00,1.004371650614214850e+00,-6.573558130420751322e-01,1.112753089894056746e+00,2.816901871643351818e+00,-1.293710514372645726e+00,5.659782343585026965e-01,5.515920577084807430e-01,2.000000000000000000e+00
1.871200461752266175e+00,-2.237780948530427860e-01,-2.054781860752706191e+00,-2.132503210627652912e+00,-2.614473898917451855e+00,3.725627608654529688e+00,8.965510302144480193e+00,-3.562605575965379856e+00,2.359442522123595509e+00,-2.642998221162083938e-01,1.000000000000000000e+00
2.527971336003454361e+00,8.549925272514775632e-01,-1.682985389881194394e+00,-1.196549137236994520e+00,-1.945775640882368762e+00,2.264380676571653872e+00,4.975965955830534249e+00,-2.296463392774114709e+00,8.284851074608434729e-02,-1.159917088196740220e-01,1.000000000000000000e+00
-3.529479818390188761e-01,2.338677158208861684e-01,-2.728453841902536148e+00,1.245575478156561777e+00,1.363797497311318496e+00,-3.104087372448726789e+00,-4.926728498830523328e+00,1.461926302157810387e+00,-3.808356407667007559e+00,5.729251096951871736e-01,0.000000000000000000e+00
-9.420906741626686731e-01,-1.313523135511285300e-01,4.876278833901350751e-01,2.108030850470881568e+00,2.425895304787768048e+00,-1.998973105720085464e+00,-3.911433671487062114e+00,4.918757772486250790e-01,-1.456514615875634355e+00,1.453607715742980755e+00,2.000000000000000000e+00
2.965565861633217004e-01,1.396173090478254553e+00,-3.373481198561029126e-01,-4.647989639787894478e-01,-2.328834535417228402e+00,-5.351792849610499392e-01,-3.191921840725161497e-01,1.232228548593322426e+00,1.228468938201066063e-02,3.691286962407370753e-01,1.000000000000000000e+00
1.295790194697534314e+00,-5.796917110615573687e-01,-3.433313370194257530e-02,-3.097222181151403353e-01,3.650831315031748958e-01,3.038116127782149789e+00,5.561737282220529544e+00,-3.484988136049010254e+00,1.317429280736907682e+00,9.441518098369026113e-01,1.000000000000000000e+00
1.045187613403863791e+00,-7.629818807026889083e-02,-1.365364072398461914e+00,-3.367126014573305515e+00,-2.120562104959772043e+00,4.907077523831658850e-01,-9.967093030207673232e-01,2.532927623950240736e+00,-1.418204369817185340e+00,-3.248911486170753538e-01,3.000000000000000000e+00
2.027022957115097501e+00,-1.061700387991214800e+00,-1.262016424080496080e+00,-2.451957011598505876e+00,3.941686790204737556e-01,9.115501646557284676e-01,2.011024127523970348e-02,2.632208795667174694e-01,-1.561451974242519469e+00,5.796137576415130166e-01,3.000000000000000000e+00
-9.133241607808297857e-01,1.618455941342854976e+00,5.215619040078816049e-01,1.199441406064327698e+00,-1.265931668343065475e+00,2.030948628605476092e+00,2.205506617103073275e+00,-1.133518781016924271e+00,-1.014574023072905007e-01,3.769403858522696327e-01,1.000000000000000000e+00
-1.773637202680822700e+00,9.855957037058344916e-01,8.955275529736292928e-01,1.807292245531289643e+00,-4.654204735477841526e-01,1.850233047987622781e-01,4.955036864313164258e-01,-3.996011448329469529e-01,7.424190462723819772e-01,7.620184841932842179e-01,1.000000000000000000e+00
1.183250826768836639e+00,2.774811909719400171e-01,-9.279524236475359400e-01,-2.455227972506456580e-01,-1.107416075700440095e+00,2.018930848694010294e+00,5.244345496399097861e+00,-2.738601969387791435e+00,1.290430007899665776e+00,-8.083452987399678547e-01,1.000000000000000000e+00
8.910958008389138207e-01,-2.836985364358020067e-01,-1.321042120362722727e+00,-3.004852597602015951e+00,-1.105035752017585748e+00,1.040014857462002507e+00,-1.407058238347122847e+00,2.149082736183784537e+00,-2.403898050486500182e+00,-8.842176040548396232e-01,0.000000000000000000e+00
1.600790320891854357e+00,-1.571113401379012009e+00,1.150377856538813415e+00,-2.045148337700000596e+00,3.344455485859653354e+00,1.257364619251481574e+00,-4.977589509093272468e+00,1.754285055596812359e+00,-4.133118661642921410e+00,6.984840516464025928e-01,3.000000000000000000e+00
5.516091120755536314e-01,1.019376449983725674e+00,-2.440874390755955137e+00,-2.382040382555757674e+00,-3.792937661603323019e+00,2.827812477067153107e+00,4.509147862578860355e+00,-3.082292253169722773e-01,-4.012768801584131184e-01,-2.413316878973864377e+00,3.000000000000000000e+00
3.208002701361802877e-01,-1.586796693719560114e+00,-1.354903005447451569e+00,1.219029857432164521e+00,3.958991738868659738e+00,-1.224320978664437787e+00,-2.428353072807274415e+00,-1.036153468455502713e+00,-2.531057858077514489e+00,-8.334602307963601131e-01,2.000000000000000000e+00
1.880707326115170330e+00,6.598176690544605982e-01,-1.187424895854456430e+00,-1.137965820815184825e+00,-1.383838298860585736e-01,2.034490293035892350e+00,1.735360772354354320e-01,-3.568281374161190733e-01,-3.177892872711304939e+00,7.493396779984130562e-01,3.000000000000000000e+00
2.498824621632960152e+00,3.447929181572529256e+00,4.368010541873323938e-01,1.705153799283623428e+00,-3.308091464441566210e+00,-1.093684308444006215e+00,2.556983198491362685e+00,-1.439420998560839049e+00,1.933191170584585006e+00,-5.996568672162770897e-01,0.000000000000000000e+00
6.122066061107647172e-01,1.541287951652296595e+00,-1.226819017388636190e+00,8.771480070275929075e-02,-2.261357562048023961e+00,1.697515779152263704e+00,3.721451106338364845e+00,-1.532130342205918261e+00,2.052095410664789288e-02,-1.304963815474367905e+00,1.000000000000000000e+00
-2.249408666339615781e+00,1.590701707982177915e+00,-5.729097168982566490e-02,2.590064966210612774e+00,9.177157429545830247e-01,7.484408455923565739e-01,-2.683735152375256394e+00,2.296614157402043777e-01,-3.637625179309549317e+00,-9.454091108219112582e-01,2.000000000000000000e+00
-5.174822290880876086e-01,5.920556847754496754e-01,-3.877907632623527334e-01,-1.035476913696588286e-01,-2.081335315661742236e+00,2.425010063237376556e+00,5.421913431133580374e+00,-2.014516203629586943e+00,1.969495445066891781e+00,2.974151675828986541e-01,1.000000000000000000e+00
6.998521750692043852e-03,1.196999789657480218e+00,-9.753369197320259643e-01,1.470259325424631669e+00,-1.247159436926382314e+00,9.164010468042830260e-01,4.135086872509509348e+00,-2.545294616897562534e+00,1.026549682562642563e+00,2.351584005290979995e+00,1.000000000000000000e+00
-1.070208651746200612e+00,-2.621432963136681504e+00,-2.187288770533081461e+00,6.464410323293210414e-01,1.793826371273397280e+00,-2.353084163449640220e-01,4.665480693046307081e+00,-3.241808541777715380e+00,2.592076334239774127e+00,-1.906683041366519671e+00,2.000000000000000000e+00
1.129051731930605262e+00,-3.210774677523660081e+00,7.222838355097960239e-02,-1.864583440206346809e+00,3.521301510856962746e+00,1.631867937195281115e+00,5.637535868856971000e-01,-1.190589693051970155e+00,-5.152502946311967591e-01,8.366286551379528702e-02,3.000000000000000000e+00
2.203010809717985019e+00,4.346452541910525991e-01,-3.039739186571355667e+00,-1.136367566798789364e+00,-1.592272078268747171e+00,2.004992069993554615e+00,5.133055024062603167e+00,-2.560488882096494390e+00,-5.831347397244608377e-01,1.391214318434662811e+00,3.000000000000000000e+00
-8.987408628726480941e-01,-8.025595852621367765e-01,-1.573528921717229689e+00,1.306221209209828427e+00,1.114173510198830375e+00,-7.445344596786596103e-01,1.452577764546839401e+00,-1.641882414405252399e+00,4.337628002387816650e-01,-5.910033885350575167e-01,2.000000000000000000e+00
6.227885111251685313e-02,6.682351158824351156e-01,-1.595556246075497508e+00,-2.940076969212727764e+00,-3.347528222799476705e+00,2.382128982537227380e+00,1.908464862088199876e+00,1.387428966468169378e+00,-1.007727430500719334e+00,4.492355269189587386e-01,3.000000000000000000e+00
2.935014137668283674e+00,1.605752832346664771e+00,-2.572673649265094564e+00,-1.607148314646893672e+00,-3.428497221162389419e+00,2.389956303074646016e+00,5.874419981420722081e+00,-2.191028306109545909e+00,-4.993571265052310082e-02,9.559849384599909961e-01,1.000000000000000000e+00
2.649607228493129352e+00,7.044261737690994396e-01,-1.096932121109855718e+00,-2.488443528473327060e+00,-3.679310808992488635e+00,-9.975956292150086613e-01,2.477904128936977646e+00,6.737916783154250799e-01,2.397677216934278821e+00,7.132650461769648453e-01,0.000000000000000000e+00
-3.970494533293555950e-01,-1.032140561983169169e-01,1.280069254559439429e-01,-3.067216636551894915e+00,-1.370413676715599216e+00,3.652309675622996687e-01,-4.058836326079041434e+00,4.214116372245599429e+00,-2.275661676306968584e+00,-4.767551367120954064e-01,3.000000000000000000e+00
2.375947593470021380e-01,1.545610044497777169e+00,-4.101500439763882122e-01,-8.980814121298349439e-01,-3.384771962021433822e+00,-1.034290021702207962e+00,2.204042246541805181e-02,1.756368180777155175e+00,9.666324733256589363e-01,-4.527532038173630591e-01,1.000000000000000000e+00
-5.446468288226252952e+00,3.970736406518334149e+00,3.741244164140691275e-01,4.500486997981496984e+00,-1.998040241994031296e+00,-1.465154729209461326e-01,-3.434467370157177513e+00,1.833762171264618157e+00,-2.900280246047262533e+00,4.715238625324982280e-01,2.000000000000000000e+00
1.049070415181394100e+00,-9.908060379829718434e-01,1.974529126798965084e-01,-1.260720917038085531e+00,2.161897021659799023e+00,1.539863942520842244e+00,-2.141138741027325931e+00,4.214280473101926772e-01,-3.015224367730781285e+00,-9.810488989385800496e-01,3.000000000000000000e+00
2.457883274571943666e-01,-1.854792551892727737e+00,-2.468788277964699684e-01,-2.286373129978477525e+00,9.687285709587147853e-01,2.695381245077703714e-01,-1.374788195893973608e+00,1.355596692444292595e+00,-6.397504322944790323e-01,-1.111581359502793687e+00,3.000000000000000000e+00
-1.902805587838996004e-01,-8.512417474737632439e-02,-1.641066616805731071e+00,-1.076541299684431879e-01,5.510667437849680050e-01,-1.677293990337475060e+00,-3.453769055840775426e+00,1.638886538959431149e+00,-2.527385975545522800e+00,-8.731249069450525147e-01,0.000000000000000000e+00
-2.540053813825593476e-02,-2.847881828398712400e+00,7.312778967806146113e-01,8.561227188987392545e-01,5.567797606368484864e+00,-1.678271036422608109e+00,-4.410517148257524944e+00,-1.075673559635482723e-01,-1.594060577964163894e+00,-1.861770124809965843e+00,2.000000000000000000e+00
2.659071026641692814e-01,2.066670965362042978e+00,-9.002748283525674466e-01,-6.895248850146953323e-01,-4.210158344248953632e+00,-1.529322256077085829e-01,2.071992440580359141e+00,7.847110452836616457e-01,1.247873553171141570e+00,3.280128921206170722e-01,1.000000000000000000e+00
-1.298898079454577914e+00,-1.424298225072888169e+00,-1.654191430048049583e+00,1.706153270320301729e+00,2.479364376074236986e+00,-4.460213019356520370e-01,1.063678516510917715e+00,-2.103166524950420779e+00,-2.887910595817239079e-01,-9.365189884744247184e-01,2.000000000000000000e+00
9.968573771488001833e-01,1.574893316820446199e+00,-1.000998572287055355e+00,-1.240999583583618070e-03,-1.039287383751115401e+00,1.014688302051425239e-01,-1.231227397278134905e+00,6.062158778609063603e-01,-2.464345105666566393e+00,-8.973494186062132005e-01,0.000000000000000000e+00
2.276662958601600284e+00,-6.635218365185124867e-02,-1.982063401037349681e+00,-2.326869108474598047e+00,-1.897391641107239346e+00,5.379805900156694243e+00,8.704586547613216041e+00,-3.906654425269286079e+00,4.067257739073919520e-01,-1.707019784503429838e+00,1.000000000000000000e+00
3.429003225727015991e+00,-2.083243718413094747e+00,-7.831981401794227970e-01,-5.768738362912492867e+00,-2.475693696801762114e-02,-2.445020563139186365e-01,-3.830858210962591937e+00,3.815328188405259446e+00,-2.188921036260897068e+00,-9.469239844597548972e-01,3.000000000000000000e+00
7.134812124941347644e-01,-6.910769479660849868e-01,-2.222342138226609976e+00,-6.665176627451979918e+00,-5.530055282386871163e+00,1.242570278883551982e+00,1.820563074519632174e+00,4.050950083485096442e+00,1.074394208124342498e+00,2.681827902814328812e-01,3.000000000000000000e+00
-2.037363342238222685e+00,-1.733748373787709962e+00,7.449026182556108822e-01,-5.863579726859421415e-01,1.797238459242438413e+00,1.296243835984057791e+00,-1.041949175486117429e+00,6.585281422783989536e-01,-5.655387313672315397e-01,-2.161320507143585257e+00,3.000000000000000000e+00
1.133818523574868120e+00,5.176197094063317294e-01,-3.239710910013838152e+00,-3.166756995289953913e+00,-4.365082346334363095e+00,-2.130645299447886387e-01,2.590151967133294431e+00,1.359596281424051645e+00,6.213724144775938374e-01,1.241773093763666402e+00,3.000000000000000000e+00
1.105876664536144194e+00,-1.825231028139221667e+00,-2.927612221935693704e-01,-4.925305317538647421e-01,2.108211865356393488e+00,1.018925421507469675e+00,2.198507467633119994e+00,-2.127757424105754414e+00,5.337874165886105082e-01,-1.513917309104290787e+00,2.000000000000000000e+00
-2.299171868358356186e+00,2.498691481911472501e-01,-7.241411921192575374e-01,3.149959929284097626e+00,2.373665776837427188e+00,-1.849655585744232722e+00,-3.637809574168811899e+00,9.529331751426872721e-02,-2.464218772781793021e+00,9.416825753190419812e-01,2.000000000000000000e+00
2.022223512665601852e+00,3.911756057579733437e+00,1.200355703397356422e+00,8.589208384725552925e-01,-4.108944881866441357e+00,-6.474708342123502991e-01,7.516090726450638249e-01,3.740178190381325818e-01,1.078025603252684483e+00,7.436610903843792197e-01,0.000000000000000000e+00
2.828498331431196000e+00,2.270757642417631672e+00,-9.428833026037440890e-01,2.620367883771356432e+00,-8.133362687686271353e-02,-2.897000440208409078e+00,-8.984328595293776809e-01,-1.465098869375206281e+00,-7.914224230208168898e-01,2.125328062611780977e-01,0.000000000000000000e+00
-6.446926692399190806e-02,9.173273466642123397e-01,-4.613604862423539288e-01,4.390607914956932700e-01,-1.490823601531865883e+00,1.591196398562122249e+00,3.745209364274421748e+00,-1.729477581861121660e+00,9.264475794265558672e-01,4.110258191783869308e-02,1.000000000000000000e+00
1.326787439265188828e+00,-9.535640983730584441e-01,-1.009226139744794581e+00,-4.934811389974218976e+00,-2.191479353104210048e+00,1.529262464109507391e+00,-2.979586056346431588e-01,2.852176743654417201e+00,-9.433363888544782361e-01,-2.700319044175409910e-01,3.000000000000000000e+00
1.604099945641615177e+00,-8.276111134086138188e-01,-2.157200615002526689e+00,-2.783746451177757653e+00,-1.388854361774175317e+00,1.016684802751856020e+00,2.588048301064473922e+00,-1.443351398220364956e-01,3.180188505811498700e-02,-9.062371847534053115e-01,3.000000000000000000e+00
1.931212508816014806e-01,5.006861786141838522e-01,-1.163639265964185210e+00,-6.916114785861516845e-01,-7.137609441352978923e-01,-1.479861200573809210e+00,-3.114662351371223270e+00,2.171527392062829520e+00,-1.933241051667834220e+00,5.181984636216590001e-01,0.000000000000000000e+00
1.295630392500581651e+00,2.577966314110887502e+00,-1.586271877461083779e+00,2.263018211209298247e+00,-1.610152571791605425e+00,-2.907615364773751043e+00,-7.468323472562513610e-01,-3.857629872004191274e-01,-5.629820412391771667e-01,-8.136999489899028326e-01,0.000000000000000000e+00
-7.898850942558297561e-01,2.362271460706872883e-01,-2.915544872150902300e+00,-3.614452139207926962e+00,-5.557184628002671545e+00,2.445855053241058341e-01,3.630328928995390836e+00,2.075843068661916480e+00,2.171596977797018102e+00,-2.319525569258383546e-02,3.000000000000000000e+00
4.121194462973911676e-01,1.696267977004270344e+00,-1.216753679444594782e+00,-2.921798909678544054e-01,-3.177413744435772625e+00,-9.352772662130171000e-02,2.037458915547041283e+00,1.176321621598424016e-01,6.801051035240197606e-01,1.665611634559605703e+00,1.000000000000000000e+00
